id,tweet,label
3679,Ya se prepararon mentalmente para ver hoy a sus personajes favoritos morir? 😣 HASHTAG HASHTAG HASHTAG HASHTAG,sadness 
3680,"Pablo Iglesias le salvó el culo al PSOE en el debate televisivo, mientras Rivera le daba por todos lados. Sería una injusticia tremenda que pactase con Ciudadanos.  HASHTAG",anger 
3681,Desde el Dpto. de Lengua y Literatura lanzamos el I Concurso de Relatos “¿Qué es un libro para ti?” y los resultados han sido asombrosos. En el enlace puedes leerlos y ver los premiados. ¡Enhorabuena a todos! HASHTAG HASHTAG HASHTAG https://t.co/jlgSuFtva2,joy 
3682,Hoy en el HASHTAG hago homenaje a uno de los libros que más me gustó en el mundo HASHTAG de HASHTAG 📚 . Vos tenes un libro favorito. Cuál me… https://t.co/8vZ6dIMjGD,joy 
3683,"Quien a estas alturas puede creerse esa gran mentira???  USER, su equipo politico, la gran mayoría de las HASHTAG, de los órganos de seguridad y de todo el pueblo, se mueren en HASHTAG https://t.co/4RgjrCYP5m",anger 
3684,"Unimos a Francia en su tristeza... Estamos con vosotros, sentimos mucho la perdida y solo deseamos una reconstrucción rápida de la preciosa HASHTAG https://t.co/Qz9dOfWonm",sadness 
3685,"Mientras espero mi reino, hoy he disfrutado de mi templo ❤️💙  HASHTAG HASHTAG",others 
3686,"Recordad, que los únicos que ganan son los políticos! Los demás seguiremos yendo a trabajar para mantenerlos a todos, sean del color y de la ideología que sean! HASHTAG",anger 
3687,Menudo sorpresón final. Eso sí que no me lo esperaba. HASHTAG,surprise 
3688,USER USER vuestro colega el Maduro en HASHTAG HASHTAG No tenéis Vergüenza https://t.co/Oj58UL35vY,others 
3689,Celebra el triunfo de HASHTAG HASHTAG y el HASHTAG en esta HASHTAG con mi tema musical HASHTAG ⚽️🇪🇸 https://t.co/8Xjq4ylS8z,joy 
3690,Me uno a la iniciativa de HASHTAG https://t.co/1MpDOkfnzv,others 
3691,Dios mío...... el mejor capítulo de todos los tiempos de la televisión HASHTAG,surprise 
3692,🔵🔴Gracias Equipo🔵🔴 Visca el Barça 26 🏆🇪🇸 HASHTAG HASHTAG HASHTAG  HASHTAG https://t.co/Yk3tyUzEOG,joy 
3693,HASHTAG La mejor de HASHTAG en USER es Arya. Por todo lo que ha aguantado. https://t.co/wx5BBgnaMf,others 
3694,"No sé si pensáis cómo yo... pero HASHTAG HASHTAG ha sido la puta caña, pero me da a mi que para la próxima batalla, no quedarán tantos héroes ni heroínas... USER nos tiene preparado algo muuu gordo (y cruel) HASHTAG",joy 
3695,Tezano no iba mal encaminado HASHTAG HASHTAG,others 
3696,Otoño en bs as . Se entrenó y hay HASHTAG. Juega el mejor USER 👍⚽️ https://t.co/Z3s7qwz3l1,others 
3697,"🔴Una niña sueca de 15 años HASHTAG se enfrentó al poder, no para salvar al mundo, sino para salvarnos a nosotros, los egoístas. Así nació el HASHTAG HASHTAG durante la HASHTAG el año pasado en HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/Y35fIfR1db",others 
3698,Lo que les gusta a los socialistas un cántico HASHTAG,others 
3699,Disfrutando de USER con USER y USER de una noche electoral apasionante HASHTAG HASHTAG https://t.co/FzQdkJymob,joy 
3700,Hoy en el HASHTAG el HASHTAG puede ganar otra HASHTAG la décima de HASHTAG 🏆 https://t.co/MeUEVRa6ao,others 
3701,Profecías que lo dejan a uno inquieto HASHTAG https://t.co/AOhO2jUAos,fear 
3702,"HASHTAG 📚📖📉 De acuerdo con los resultados del Módulo de Lectura (MOLEC) de 2019, hay una disminución de la población lectora de libros en México, pues ha pasado de 50.2% en 2015, a 45.9% en 2016, 45.3% en 2017, 45.1% en 2018 y 42. 2% este año https://t.co/qpoicNYMbb",sadness 
3703,Gracias HASHTAG HASHTAG un nuevo título para USER  el puto amo del fútbol mundial. https://t.co/96Yq4aKjT0,joy 
3704,"Que no nos vais a hacer retroceder, porque cuando te pones las gafas violetas ya no hay marcha atrás HASHTAG HASHTAG HASHTAG",others 
3705,"Maldito macrismo, a éste muchacho que apoya a Maduro, los milicos le tiraron un tiro en la oreja y no mandan ambulancia HASHTAG  HASHTAG https://t.co/CpEouDBWLc",anger 
3706,Almenos este Arbitro no le está regalando nada al farsa HASHTAG HASHTAG,others 
3707,Cuando el invierno acaba en llamas HASHTAG HASHTAG,others 
3708,Aprovecha esta temporada de vacaciones para asistir a la 1a. Feria Internacional del Libro que se llevará acabo en la Cámara de Diputados. Seguro encontrarás lecturas interesantes para ti y tu familia. HASHTAG HASHTAG https://t.co/MjnTvsbcMf,others 
3709,"“No hay peor ciego que el que no quiere ver”. En este caso, la realidad.  💜  HASHTAG",others 
3710,"Para alcanzar lo imposible, uno debe intentar lo absurdo. HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/0kVBpcUNSZ",joy 
3711,Bolton sobre situación en HASHTAG: ‘Es un momento muy delicado’ https://t.co/dm6rcICFKR,others 
3712,"5 escaños tiene bildu, los terroristas. Es para cagarse. HASHTAG",anger 
3713,"Toca recuperar el tiempo perdido. Esta noche y la del miércoles, HASHTAG. HASHTAG",others 
3714,Pero cómo es posible que digáis que HASHTAG es una basura por favor. Este último capítulo es para introducirlo en el Bran de los dispositivos de almacenamiento y salvaguardarlo con diecisiete dragones. No he disfrutado tanto con un episodio en mi vida. HASHTAG HASHTAG,joy 
3715,"HASHTAG Hoy más que otros días, hay que escuchar la sofisticada música de la escuela de HASHTAG, la de los maestros Leonín, Perotín y otros tantos compositores y teóricos que forjaron una etapa decisiva en el desarrollo de la música occidental.  https://t.co/W1CHDqwN5G",others 
3716,Frenético! HASHTAG me enloqueces! Dos goles y el estadio catalán alucina.  HASHTAG 3 - HASHTAG 0 USER  USER  HASHTAG,joy 
3717,"USER Esa tiñosa de HASHTAG es la dice ante el HASHTAG: ""estamos en medio de la sexta extinción en masa"" https://t.co/GGMetIxDvk  vía USER",others 
3718,USER HASHTAG Dios los bendiga y los proteja,others 
3719,"https://t.co/ultUoJ8dPR   ""Quiero que entréis en pánico, porque la casa está en llamas"", afirmó HASHTAG  : https://t.co/NjxKGbseuY",others 
3720,HASHTAG HASHTAG  📚 Los mexicanos leemos cada vez menos  Da click aquí: 👇 https://t.co/hTH97eopgt https://t.co/kTwMSgjOSI,others 
3721,"Obvio, también recomiendo libros sobre ColoColo. El mejor es Por empuje y coraje, pero no se encuentra en librerías :(  HASHTAG",sadness 
3722,"CAMPEONES DE ESPAÑA!!!  Con gol de Messi, USER derrota 1-0 al USER para coronarse en HASHTAG   📽️ Vía: USER https://t.co/5yC1VFEIf8",joy 
3723,"Grupo de Lima respalda al presidente encargado USER, se declara en sesión permanente y confirman reunión presencial el viernes 3 de mayo en la cuidad de Lima. HASHTAG HASHTAG https://t.co/J2Xr7GxQ5D",others 
3724,HASHTAG es el MVP del tercer episodio de HASHTAG por ser un buen hombre. HASHTAG en USER,others 
3725,Es INDIGNANTE las imágenes donde los tanques pasan por encima de las personas. Como pueden ser tan hijos de mil puta. HASHTAG 😥,anger 
3726,"Como atacó la pelota, mérito absoluto del delantero HASHTAG",joy 
3727,🤔 ¿El Templo del Futbol o el Templo de Messi? ⚽️ HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/JNrI7VzvcN,others 
3728,"Los milagros son las confirmaciones cotidianas de que nuestras plegarias no caen en saco roto. Como creyente, después de las lágrimas de hoy por HASHTAG termino con una sonrisa al ver como a pesar de que todo se derrumbó alrededor del altar, la cruz de Cristo quedó intacta. https://t.co/UcJBCrVfYB",sadness 
3729,"HASHTAG La mejor película de superheroes que he visto en mi puta vida, y se acaba. HASHTAG diría la serie que he visto con mayor hype de mi vida, y se acaba. En esta época de Abril y Mayo se me acaban los caramelos.",joy 
3730,HASHTAG HASHTAG única excepcional quede en Shock  cuando la Vi aparecer  para acabar con el rey de la noche Épico sencillamente épico este 3 episodio de GOT HASHTAG,joy 
3731,HASHTAG HASHTAG desde USER USER USER USER USER Mañana lectura carta HASHTAG en HASHTAG https://t.co/3UlTr4xP1S,others 
3732,Messi el de los goles imposibles en Europa por que acá ya lo conocen muy bien    HASHTAG,joy 
3733,En el HASHTAG un clásico. Para que aprendan de verdad que pasó en Chile en la oscuridad de la Dictadura. Se los recomiendo fachos reculiaos USER USER https://t.co/4MqEU8f668,anger 
3734,A mi se me hace qué lo de HASHTAG es obra de una banda de black metal italiana https://t.co/QFyIkwVvDq,others 
3735,Trifachito te vas a quedar con las ganas parece ups HASHTAG,joy 
3736,Atentos a todo lo que ocurra en este HASHTAG HASHTAG https://t.co/glvApKVhHh,others 
3737,¡Marcad otro para tranquilizarme joder!   HASHTAG HASHTAG HASHTAG,anger 
3738,"No he sufrido más porque no se puede, pero Arya te amo. HASHTAG https://t.co/dhSJ9AnyrH",joy 
3739,"Los lunes pierdo el entusiasmo, después me acuerdo de HASHTAG y vuelve. HASHTAG https://t.co/A4LfV1dPHe",others 
3740,"Golpe brutal del Barça buscando esa final, estupendo resultado pero aún falta la vuelta, 0 confiarse. ¡Vamos!, ¡VAMOS BARÇA! 💙❤ HASHTAG",joy 
3741,"Si no aceptan una revolución popular violenta ¿Por qué si un golpe de Estado en Venezuela? Hipocresía ideológica liberal, socialdemócrata y reformista del mundo entero.  La lucha de clases, ni la historia han acabado HASHTAG HASHTAG HASHTAG HASHTAG",anger 
3742,Mi maridisimo USER  me ha hecho el mejor regalo del HASHTAG Tenía muchísimas ganas de leer a USER 👏👏 https://t.co/Mfu6ErBagV,joy 
3743,HASHTAG no es HASHTAG es Guerra mundial Z,others 
3744,"A todos los Hijos de Puta que están poniendo la imagen del momento Cumbre de HASHTAG y haciendo el spoiler del siglo no he caído pero en nombre de los que se lo han comido o pueden, iros a tomar por culo escorias.  Perdón por el vocabulario los demás.  HASHTAG",anger 
3745,"Gracias a la corrección política , bastó un solo capítulo pata destruir Juego de Tronos. HASHTAG",others 
3746,Va siendo hora de poner una moción de censura y echar a Perico HASHTAG,others 
3747,¿Quién concuerda con el 11 de los equipos de la segunda semifinal? 🤔 Solo sabemos que ganaría todo lo que se le ponga en frente 😍🔥 HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/OcwroghVPB,others 
3748,"Cuando me obsequian o adquiero un libro, firmo y lo hago mío una vez que lo haya leído HASHTAG",others 
3749,USER Ahora sigamos con las vainas de HASHTAG... Ya pasó el descanso para distraernos y mirar a HASHTAG,others 
3750,"USER gracias, pero mejor que no representes a quien no te ha votado. Por favor, por favor, déjalo! No queremos que nos representes!!!!#ElecccionesGenerales28A HASHTAG",others 
3751,USER USER USER USER USER USER ¿saldréis ya a la calle a decir basta? ¿Q más necesitáis? HASHTAG https://t.co/WYqBm7Sakh,anger 
3752,Messi es el puto amo HASHTAG,joy 
3753,"USER USER USER USER USER El Gobierno de HASHTAG hace un llamamiento para que se celebren, inmediatamente, elecciones democráticas HASHTAG  Aún están a tiempo evitar un derramamiento de sangre",others 
3754,"En el HASHTAG dejamos momentáneamente aparcados los juegos para recomendar la lectura. Para los amántes de la fantasía USER y ""La sombra carmesí"", dos volúmenes de fácil lectura, muy amenos y para vivir grandes aventuras.",others 
3755,"Debemos entender que Venezuela está en una situación donde ya no hay buenas soluciones.   Es triste la derrama de sangre actual.  La revolución es dolorosa y  pasada la última década, que ultimadamente condujo a este día, hay pocas opciones. Y todas son dolorosas HASHTAG",sadness 
3756,"La gente ha hablado ❤️💜  De verdad, muchas gracias a todos los que hoy fueron a votar y consiguieron vencer a la ultraderecha. Muy orgulloso HASHTAG",joy 
3757,¿Cuando se va a dignar un árbitro a expulsar a USER? HASHTAG,anger 
3758,Baja esta aplicacion y comienza a ganar dinero  y premios HASHTAG HASHTAG https://t.co/Bn2fDpxc0U https://t.co/DmeBwHe9IC,others 
3759,Una vez más se demuestra que Messi es el mejor jugador del mundo. Messi y USER  gracias por tantas alegrías!!!! HASHTAG,joy 
3760,EL 11 DE LA JORNADA  📰 Os traemos los 11 jugadores que más han destacado en esta jornada 34  ➡️ https://t.co/rlWTkXqBjZ  🔰 HASHTAG HASHTAG https://t.co/QswrXPNLuO,others 
3761,"HASHTAG HASHTAG HASHTAG  Ella lidera el movimiento que conminó a autoridades a comportarse como adultos y asumir la crisis medioambiental y sus peligros en serio. Tiene 16 años, y está abriendo horizontes tremendos ⬇️⬇️ HASHTAG ❤️🌱💪🏽 https://t.co/KAYlR83xBZ",others 
3762,Ya estoy con los cocos hinchados  con Guaido y Maduro.   Llamen a elecciones libres y el que caga caga.  Tanto les cuesta? O los dos tienen miedo a perder?  Y no me vengan con la estupidez que no hay garantías HASHTAG,anger 
3763,"[#Noticias 🗞] Desde el Desembarco del Rey hasta el Banco de Hierro, muchos de los impresionantes escenarios que se ven en la exitosa serie de televisión HASHTAG están disponibles para que las generaciones futuras puedan disfrutarlos.  https://t.co/zSFGcx8P5n",others 
3764,¿Te unes al movimiento de Greta Thunberg contra el Cambio Climático? HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/aOivP0SRE6 https://t.co/sBAWABHDCi,others 
3765,Una postal de estos tiempos Una catedral ícono del catolicismo derrumbandose frente a musulmanas  HASHTAG https://t.co/ACzLBGRXGh,others 
3766,"Que mejor que celebrar el HASHTAG con imágenes cómo está de nuestra Bebeteca, de usuarios que de forma espontánea, acuden a pasar un buen rato con los libros y con los pequeños y eligen las lecturas del momento.  Queremos que el día del libro sean todos los días.",joy 
3767,"Voy a actualizar HASHTAG HASHTAG y estoy emocionada por ver los cambios, será coincidencia que sea hoy HASHTAG? 🤔 USER ya sabremos por qué página vamos 😂😂 https://t.co/PuBbyfDJEV",joy 
3768,"HASHTAG ""El secretario de Estado Mike Pompeo dijo en CNN que Maduro estaba en un avión 'rumbo a La Habana' HASHTAG cuando el gobierno ruso lo convenció de que no se fuera..."" HASHTAG HASHTAG https://t.co/3TOvk1k1Uw",others 
3769,"🚩 La Ama, Reina y Salvadora de los Siete reinos 🗡❤ HASHTAG HASHTAG https://t.co/sfJ8qC0aOQ",others 
3770,"A menos de 24 para el 8x03 de HASHTAG solo puedo decir una cosa:  AHORA SÍ QUE SI, HASHTAG  HASHTAG HASHTAG  HASHTAG https://t.co/Pxaq0XFoRY",joy 
3771,¡Que Pablo Casado no quiere dar declaraciones tras el pésimo resultado en las elecciones del PP! HASHTAG HASHTAG https://t.co/YFzxd318ET,joy 
3772,"Ja los comentarios de Facebook sobre lo de HASHTAG, que el papa Francisco la mando a quemar!! Dios mío! Porque existen esas personas? Ja",disgust 
3773,"Es la hora de HASHTAG, pero fundamentalmente es la hora de todos los SERES HUMANOS del PLANETA y de todo los demócratas del mundo. No más solidaridades de tuiter de los GOBIERNOS de HASHTAG",others 
3774,Desconsolada me siento HASHTAG Todo mi apoyo!,sadness 
3775,Bien Teresa Stegen guardando el 0. USER 1-0 USER  HASHTAG USER HASHTAG,others 
3776,USER Ahí está... pásate por los cojones el derecho al sufragio y que la gente elija libremente lo mejor para el país. Das vergüenza tú y tu sectarismo HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,anger 
3777,Mi energía positiva para que HASHTAG sea libre y reine la Paz.,joy 
3778,Guardaré en mis ojos tu última mirada... 💔 HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/fEUhRv3UN1,others 
3779,"Me encanta ver Génova así!!!!! Vacío, por fin se les está dando un escarmiento!!!! No más robos!!!!! HASHTAG HASHTAG",joy 
3780,Apa. Victoria y alerón del USER contra el USER. Un triunfo que le da alas al USER.  HASHTAG HASHTAG HASHTAG HASHTAG,others 
3781,Madre mía van a tener que ampliar invernalia solo para meter el cementerio HASHTAG HASHTAG,surprise 
3782,"Hoy he comentado HASHTAG y creo que ha sido sin spoilers. No he hablado de ninguna escena en concreto ni he mencionado personajes. Tampoco he dicho frases clave de la trama. Si alguien siente que mi reacción es un spoiler, pido perdón. HASHTAG HASHTAG",others 
3783,Qué mejor regalo en el HASHTAG !!!  Muchas gracias Big Sur Chile y felicidades a los otros dos ganadores !!!   Yuuuuhuuuu 💃🏽💃🏽💃🏽💃🏽💃🏽 https://t.co/GYrg5IPyHo,joy 
3784,"El Levante es el 2°equipo más goleado de la Liga, solo el Rayo, ha recibido un gol más que ellos...   Imagino que Valverde opte por jugar como contra el Alavés, con algunos menos habituales, para terminar con ""TODOS"" en el campo, para celebrarlo  HASHTAG 🏆 HASHTAG",others 
3785,HASHTAG eres tú en 5D baby. HASHTAG HASHTAG,others 
3786,"HASHTAG ""derrotado"" el HASHTAG, dice jefe HASHTAG de HASHTAG  Más información: 👇 https://t.co/EugnBKz2lQ https://t.co/3Fx9CZBZO0",others 
3787,"Todo un ejemplo contra el HASHTAG  HASHTAG  USER  Desde ahora, me confieso un ferviente admirador de esta chica 😍 https://t.co/QP7z6XVPbt",joy 
